IngressBytes,InRxmitBytes,InCongestionBytes,Connections
3174,0,0,15
3344,0,0,16
3481,0,0,15
3425,0,0,14
3497,0,0,16
3457,0,0,16
3428,0,0,15
3271,0,0,15
3703,0,0,15
3287,0,0,13
3605,0,0,13
3212,0,0,18
17611,0,0,147
23338,0,0,162
21606,0,0,179
23588,0,0,177
17733,0,0,102
18508,0,0,164
17962,0,0,120
3140,0,0,13
2933,0,0,13
3153,0,0,16
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
66169,0,0,0
36737,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
90928,0,0,0
50484,0,0,0
0,0,0,0
61315,0,0,0
34042,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
288,0,0,0
159,0,0,0
0,0,0,0
0,0,0,0
216,0,0,0
175,0,0,1
79189,0,0,1
44115,0,0,1
92,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
88,0,0,0
48,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
270,0,0,0
150,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
253,0,0,0
141,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
143,0,0,0
79,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
518,0,0,2
604,155,0,2
230,86,0,0
332,0,0,0
2946,0,0,1
1653,0,0,1
72122,0,0,1
40399,0,0,1
5073,0,0,1
4739,0,0,4
3099,0,0,3
15062,0,0,3
7755,0,0,1
0,0,0,1
4235,0,0,2
2592,0,0,2
133,0,0,2
207849,0,0,31
388763,0,0,54
255991,0,0,41
57862,0,0,12
176,0,0,2
56581,0,0,65
417999,0,0,135
256000,0,0,64
22949,0,0,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
108986,0,0,0
60510,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
79,0,0,0
404,0,0,1
199,0,0,0
0,0,0,0
253,0,0,1
41570,0,0,1
121342,0,0,1
54750,0,0,2
5452,0,0,7
10397,0,0,11
9488,0,0,12
15260,0,0,14
30104,0,0,17
35165,0,0,24
42953,0,0,29
30992,0,0,20
36243,0,0,12
34347,0,0,10
44300,0,0,12
33132,0,0,9
14312,0,0,5
13461,0,0,5
20607,0,0,4
13141,0,0,2
13754,0,0,3
8632,0,0,2
8122,0,0,1
3750,0,0,0
6268,0,0,0
3480,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2699,0,0,21
7534,0,0,21
6945,0,0,5
5092,0,0,0
1719,0,0,0
0,0,0,0
344,0,0,0
191,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
422,0,0,1
322,0,0,1
48,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
568,0,0,1
315,0,0,1
0,0,0,0
0,0,0,1
0,0,0,2
0,0,0,2
0,0,0,1
0,0,0,1
0,0,0,1
357,0,0,1
1083,0,0,2
546,0,0,2
29,0,0,2
0,0,0,2
0,0,0,0
0,0,0,0
109,0,0,0
61,0,0,0
0,0,0,0
0,0,0,1
501,0,0,1
278,0,0,1
0,0,0,0
0,0,0,0
521743,0,362712,1
289677,0,201381,1
0,0,0,0
0,0,0,0
41374,0,0,0
240884,0,0,1
382595,0,0,2
442506,0,0,3
345617,0,0,2
166843,0,0,2
36969,0,0,1
0,0,0,1
143737,0,0,1
209824,0,0,1
300400,0,0,1
151023,0,0,1
13662,0,0,1
515724,0,0,1
337208,0,0,2
295775,0,0,1
442808,0,0,1
163391,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
236870,0,0,0
131512,0,0,0
0,0,0,0
0,0,0,1
223731,0,0,1
174353,0,0,1
27835,0,0,0
124234,0,0,0
260603,0,0,1
360586,0,0,1
141130,0,0,0
623,0,0,0
346,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
289013,0,144613,19
1092237,0,1012063,32
1228956,0,1054036,23
12591,0,0,1
0,0,0,0
22529,0,0,4
33863,0,0,4
12413,0,0,0
196972,0,0,0
171920,0,0,4
1591,0,0,4
1039,0,0,1
173,0,0,0
85258,0,0,1
178820,0,0,1
91547,0,0,3
1658,0,0,4
3253,0,0,1
7970,0,0,1
5254,0,0,0
110492,0,0,3
96035,0,0,2
153,0,0,0
133,0,0,0
106959,0,0,0
92966,0,0,0
0,0,0,0
0,0,0,0
138,0,0,0
55945,0,0,5
156552,0,0,9
297127,0,0,9
220784,0,0,5
88058,0,0,3
48251,0,0,3
20713,0,0,5
41401,0,0,8
35851,0,0,5
11405,0,0,1
175451,0,0,9
392418,0,0,16
216271,0,0,10
7882,0,0,4
1913,0,0,2
73248,0,0,1
87642,0,0,1
21356,0,0,3
388299,0,0,8
530430,0,0,10
294819,0,0,5
142705,0,0,1
102784,0,0,1
67597,0,0,4
10050,0,0,4
6714,0,0,0
153,0,0,1
10255,0,0,2
8843,0,0,2
7344,0,0,3
6441,0,0,3
48906,0,0,5
42439,0,0,3
37970,0,0,4
74776,0,0,6
41134,0,0,3
4194,0,0,0
13769,0,0,1
70892,0,0,3
112385,0,0,5
81329,0,0,3
29107,0,0,1
10614,0,0,1
7451,0,0,1
1498,0,0,1
1101,0,0,3
92187,0,0,6
153630,0,0,4
305598,0,0,2
289271,0,0,4
70869,0,0,7
3118,0,0,6
1716,0,0,2
6210,0,0,2
45553,0,0,6
34992,0,0,3
0,0,0,0
0,0,0,0
4956,0,0,0
10554,0,0,2
13207,0,0,1
14674,0,0,1
14764,0,0,2
16522,0,0,1
8403,0,0,1
110965,0,0,4
177881,0,0,6
73881,0,0,3
182541,0,0,5
310950,0,0,7
143661,0,0,3
15780,0,0,1
13688,0,0,1
17043,0,0,1
56382,0,0,2
102743,0,0,1
57239,0,0,1
20029,0,0,4
14901,0,0,3
0,0,0,0
138,0,0,2
63196,0,0,7
55048,0,0,5
195,0,0,0
0,0,0,0
20513,0,0,3
62365,0,0,7
38708,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
322,0,0,0
279,0,0,0
1117,0,0,1
75261,0,0,2
325713,0,0,2
245897,0,0,7
18286,0,0,8
1875,0,0,3
239,0,0,0
0,0,0,0
107,0,0,0
139,0,0,1
39,0,0,0
0,0,0,0
0,0,0,0
7684,0,0,0
14201,0,0,1
11714,0,0,1
81197,0,0,2
147864,0,0,4
80646,0,0,2
23496,0,0,2
25988,0,0,2
33069,0,0,2
54624,0,0,2
91989,0,0,2
72351,0,0,1
44101,0,0,1
23624,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
414,0,0,0
359,0,0,0
2491,0,0,0
74118,0,0,1
162922,0,0,4
155573,0,0,4
59916,0,0,4
1566,0,0,4
291244,0,0,2
364351,0,0,2
97387,0,0,0
0,0,0,0
226,0,0,0
34821,0,0,1
168398,0,0,1
126270,0,0,2
98519,0,0,8
285783,0,0,12
244991,0,0,9
78793,0,0,4
93183,0,0,1
92194,0,0,1
23303,0,0,1
41176,0,0,4
38906,0,0,4
45029,0,0,9
73590,0,0,10
32037,0,0,2
34695,0,0,1
64626,0,0,2
110844,0,0,6
139334,0,0,5
129035,0,0,1
129907,0,0,1
291789,0,0,2
326835,0,0,5
111591,0,0,9
3939,0,0,7
3929,0,0,3
36346,0,0,2
98540,0,0,1
94864,0,0,1
111198,0,0,1
160148,0,0,1
79769,0,0,4
2444,0,0,4
1306,0,0,1
297,0,0,1
731,0,0,3
1856,0,0,2
1270,0,0,1
126,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17174,0,0,1
15019,0,0,3
69126,0,0,5
63969,0,0,3
7351,0,0,1
73010,0,0,7
271213,0,0,11
261780,0,0,6
68456,0,0,2
34672,0,0,2
51043,0,0,1
23866,0,0,4
154808,0,0,10
264148,0,0,14
293000,0,0,13
224148,0,0,13
94504,0,0,8
45266,0,0,1
20071,0,0,1
5212,0,0,3
134431,0,0,6
220105,0,0,3
158916,0,0,1
301621,0,0,1
424704,0,0,6
552917,0,0,8
318381,0,0,3
0,0,0,0
0,0,0,0
2768,0,0,1
348238,0,253990,20
943978,0,707136,35
657983,0,422739,17
159613,0,0,2
81081,0,0,1
14747,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22000,0,0,3
24714,0,0,6
58920,0,0,11
141733,0,0,24
99722,0,0,17
29890,0,0,8
52665,0,0,12
34601,0,0,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34425,0,0,0
47546,0,0,1
56675,0,0,1
36082,0,0,1
119,0,0,0
34471,0,0,0
66247,0,0,1
109982,0,0,8
347038,0,0,14
242371,0,0,6
222,0,0,0
192,0,0,0
239,0,0,0
485,0,0,4
79171,0,0,11
114622,0,0,12
39997,0,0,4
276,0,0,0
12397,0,0,4
35817,0,0,5
138983,0,0,5
255658,0,0,7
162940,0,0,6
204682,0,0,6
240599,0,0,6
214866,0,0,8
429007,0,0,10
349253,0,0,5
96594,0,0,8
82857,0,0,11
117584,0,0,7
61110,0,0,3
4770,0,0,0
0,0,0,0
63192,0,0,8
299301,0,0,18
346358,0,0,15
194281,0,0,10
10028,0,0,1
12288,0,0,2
115131,0,0,4
46870,0,0,2
3123,0,0,0
4471,0,0,1
15291,0,0,4
8341,0,0,2
3514,0,0,2
49288,0,0,2
18466,0,0,1
2942,0,0,1
14702,0,0,3
6946,0,0,1
760,0,0,0
2267,0,0,0
2963,0,0,1
40819,0,0,6
28329,0,0,6
5205,0,0,2
71,0,0,1
4922,0,0,2
1964,0,0,1
105,0,0,0
2203,0,0,0
737,0,0,0
2203,0,0,0
2942,0,0,1
737,0,0,0
2203,0,0,0
737,0,0,0
0,0,0,0
0,0,0,0
4471,0,0,1
3702,0,0,1
1075,0,0,1
326,0,0,1
19517,0,0,1
45213,0,0,1
58147,0,0,2
63399,0,0,1
66699,0,0,1
23478,0,0,1
47309,0,0,1
112771,0,0,2
201356,0,0,1
265271,0,0,1
70574,0,0,4
4342,0,0,4
5264,0,0,2
3889,0,0,2
867,0,0,0
2267,0,0,0
760,0,0,0
0,0,0,0
4407,0,0,1
1839,0,0,2
1533,0,0,2
151584,0,0,2
99539,0,0,5
170745,0,0,6
52987,0,0,6
3463,0,0,3
1019,0,0,0
0,0,0,0
2267,0,0,0
823,0,0,1
3061,0,0,1
2366,0,0,1
100114,0,0,1
138538,0,0,1
130318,0,0,2
32608,0,0,4
3934,0,0,3
1234,0,0,0
0,0,0,0
2267,0,0,0
5167,0,0,1
1475,0,0,0
356,0,0,0
119,0,0,0
34101,0,0,2
18366,0,0,2
2325,0,0,0
120046,0,0,2
146312,0,0,3
37882,0,0,2
34807,0,0,2
19291,0,0,2
7554,0,0,2
1645,0,0,0
27444,0,0,2
11658,0,0,7
106400,0,0,14
76930,0,0,10
143287,0,0,5
112319,0,0,3
103587,0,0,1
49880,0,0,1
46375,0,0,1
53805,0,0,1
72567,0,0,2
116509,0,0,3
533457,0,0,2
171593,0,0,7
3491,0,0,6
7352,0,0,4
2854,0,0,1
215,0,0,0
0,0,0,0
0,0,0,0
4664,0,0,2
18708,0,0,3
8013,0,0,1
10956,0,0,2
3416,0,0,0
0,0,0,0
2267,0,0,0
760,0,0,0
0,0,0,0
2203,0,0,0
737,0,0,0
2267,0,0,0
3028,0,0,1
2963,0,0,1
3264,0,0,1
846,0,0,0
146041,0,0,1
98566,0,0,2
410676,0,0,2
132050,0,0,0
2203,0,0,0
91187,0,0,4
199939,0,0,6
141309,0,0,4
133574,0,0,2
289338,0,0,5
95109,0,0,7
9562,0,0,3
41635,0,0,5
13254,0,0,1
134,0,0,0
2871,0,0,2
5674,0,0,3
50121,0,0,2
117320,0,0,2
82446,0,0,2
114062,0,0,1
231094,0,0,3
79018,0,0,9
39031,0,0,10
109169,0,0,4
166431,0,0,2
62944,0,0,4
6072,0,0,1
4535,0,0,1
1520,0,0,0
0,0,0,0
134777,0,0,5
120589,0,0,8
112836,0,0,6
161521,0,0,3
50990,0,0,2
9988,0,0,3
8200,0,0,2
10563,0,0,1
16067,0,0,2
45434,0,0,7
15951,0,0,3
1058,0,0,1
107,0,0,1
227911,0,0,5
229889,0,0,4
78472,0,0,3
11454,0,0,4
38419,0,0,8
12605,0,0,2
213,0,0,0
2339,0,0,2
266709,0,0,5
239774,0,0,5
50485,0,0,1
149,0,0,0
1397,0,0,1
1649,0,0,1
12375,0,0,3
34767,0,0,7
354476,0,0,4
482307,0,0,1
125180,0,0,1
5145,0,0,1
1475,0,0,0
134082,0,0,0
269182,0,0,1
361007,0,0,4
487994,0,0,7
418144,0,0,8
307401,0,0,4
416556,0,0,3
286311,0,0,6
59587,0,0,5
19325,0,0,4
6198,0,0,1
2203,0,0,0
37363,0,0,6
12273,0,0,2
174225,0,37601,26
1196778,0,875639,37
866370,0,289216,17
381727,0,0,8
248625,0,0,4
191204,0,0,3
44894,0,0,6
1514,0,0,6
5181,0,0,3
1688,0,0,1
71599,0,0,13
177176,0,0,30
313341,0,0,35
248669,0,0,37
193472,0,0,32
218552,0,0,18
135842,0,0,13
159230,0,0,18
165244,0,0,8
50390,0,0,2
3333,0,0,0
3337,0,0,0
1118,0,0,0
2203,0,0,0
77794,0,0,2
104878,0,0,1
26943,0,0,9
775951,0,418650,24
593071,0,140295,16
406194,0,0,6
154278,0,0,4
18684,0,0,1
1155,0,0,1
1514,0,0,1
5920,0,0,2
1856,0,0,0
0,0,0,0
297,0,0,0
48060,0,0,6
20430,0,0,3
61000,0,0,13
129687,0,0,25
104997,0,0,16
27785,0,0,5
4987,0,0,1
34487,0,0,6
74594,0,0,6
372804,0,0,8
220225,0,0,4
421595,0,0,3
261620,0,0,1
141769,0,0,1
56314,0,0,1
11249,0,0,1
4584,0,0,3
100409,0,0,5
475600,0,0,23
261546,0,0,15
126304,0,0,6
96916,0,0,5
42718,0,0,4
31517,0,0,3
20256,0,0,1
34470,0,0,1
80954,0,0,2
28427,0,0,2
49419,0,0,7
27223,0,0,3
141708,0,0,6
138323,0,0,9
176563,0,0,13
77804,0,0,10
149713,0,0,26
330587,0,0,33
203908,0,0,21
105982,0,0,13
27107,0,0,8
67207,0,0,12
109669,0,0,12
200064,0,0,9
265062,0,0,9
69654,0,0,2
4407,0,0,2
65463,0,0,6
49791,0,0,5
208675,0,0,9
343080,0,0,13
94806,0,0,4
5145,0,0,1
3680,0,0,1
53284,0,0,8
29518,0,0,5
10601,0,0,2
11029,0,0,1
12837,0,0,1
30888,0,0,4
98815,0,0,7
30017,0,0,2
0,0,0,0
0,0,0,0
2203,0,0,0
2942,0,0,1
3006,0,0,1
760,0,0,0
2203,0,0,0
2942,0,0,1
737,0,0,0
0,0,0,0
4407,0,0,1
38262,0,0,7
19147,0,0,4
2285,0,0,0
0,0,0,0
0,0,0,0
2267,0,0,0
5167,0,0,1
1475,0,0,0
102,0,0,0
34,0,0,0
2203,0,0,0
3006,0,0,1
2963,0,0,1
737,0,0,0
31770,0,0,0
10646,0,0,0
4471,0,0,1
2632,0,0,1
380,0,0,1
98798,445,0,5
49538,149,0,4
25516,0,0,2
20996,0,0,2
112846,0,0,8
77281,0,0,5
50197,0,0,2
12423,0,0,1
2275,0,0,1
145452,0,0,1
123752,0,0,3
587827,0,0,6
443894,0,0,6
291586,0,0,13
364292,0,0,13
195820,0,0,12
72179,0,0,7
150746,0,0,8
188124,0,0,9
280468,0,0,4
81046,0,0,6
3714,0,0,4
5700,0,0,2
96008,0,0,7
32215,0,0,3
69019,0,0,7
72676,0,0,7
171412,0,0,9
175076,0,0,8
142036,0,0,11
176767,0,0,7
190376,0,0,5
61166,0,0,9
9473,0,0,5
3934,0,0,1
13062,0,0,3
6326,0,0,1
737,0,0,0
2203,0,0,0
3154,0,0,1
809,0,0,0
30837,0,0,7
57206,0,0,7
22382,0,0,3
27058,0,0,3
11075,0,0,2
14021,0,0,3
106503,0,0,3
35479,0,0,6
16931,0,0,6
9019,0,0,2
125953,0,0,2
155889,0,0,3
149685,0,0,2
154514,0,0,3
100147,0,0,9
24810,0,0,8
2507,0,0,2
2613,0,0,1
5360,0,0,2
1541,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2417,0,0,1
5281,0,0,2
1498,0,0,0
0,0,0,0
0,0,0,0
2203,0,0,0
5274,0,0,1
1520,0,0,0
0,0,0,0
8434,0,0,2
22400,0,0,2
34202,0,0,2
9327,0,0,1
3116,0,0,1
3240,0,0,1
1253,0,0,1
4644,0,0,1
3766,0,0,1
760,0,0,0
0,0,0,0
0,0,0,0
5734,0,0,1
1921,0,0,0
2203,0,0,0
887,0,0,1
1248,0,0,1
99163,0,0,2
130685,0,0,2
176616,0,0,2
48906,0,0,5
3165,0,0,4
98830,0,0,3
81048,0,0,1
114959,0,0,1
81364,0,0,1
123579,0,0,1
187866,0,0,2
51960,0,0,4
5137,0,0,4
4642,0,0,2
1019,0,0,0
2417,0,0,1
873,0,0,1
21,0,0,0
2203,0,0,0
887,0,0,1
3450,0,0,1
5675,0,0,2
94766,0,0,1
81711,0,0,1
65170,0,0,2
66936,0,0,2
19215,0,0,1
48998,0,0,1
65565,0,0,1
114141,0,0,1
131490,0,0,2
129624,0,0,1
193775,0,0,1
54712,0,0,4
172436,0,0,5
62947,0,0,2
197123,0,0,2
261486,0,0,3
199566,0,0,2
44864,0,0,0
2203,0,0,4
225049,0,0,9
158096,0,0,5
30522,0,0,1
915,0,0,0
2203,0,0,0
5423,0,0,4
39988,0,0,6
71735,0,0,6
80915,0,0,22
212120,0,0,28
149343,0,0,16
50897,0,0,6
35900,0,0,3
15006,0,0,3
150774,0,0,3
160438,0,0,3
41511,0,0,2
21286,0,0,1
61500,0,0,1
144578,0,0,1
74697,0,0,2
330755,0,0,3
292518,0,0,9
315742,0,0,8
511254,0,0,5
346200,0,0,4
717783,0,0,6
220600,0,0,4
50197,0,0,2
113118,0,0,2
133434,0,0,2
178708,0,0,1
187113,0,0,2
141183,0,0,1
31813,0,0,0
3359,0,0,1
1331,0,0,1
71,0,0,0
422211,0,78364,23
961993,0,26260,22
539849,0,0,11
158912,0,0,4
27441,0,0,2
3522,0,0,1
5626,0,0,1
55381,0,0,7
50452,0,0,5
14820,0,0,1
3932,0,0,4
68917,0,0,8
186321,0,0,17
113894,0,0,15
197377,0,0,16
96751,0,0,7
94870,0,0,6
47428,0,0,7
286386,0,0,14
449380,0,0,10
376559,0,0,7
237945,0,0,4
315826,0,0,4
164999,0,0,2
509450,0,0,10
592247,0,0,10
384581,0,0,12
211423,0,0,24
219341,0,0,19
197951,0,0,16
68212,0,0,11
66064,0,0,11
39299,0,0,9
66488,0,0,8
23260,0,0,3
1065,0,0,0
2203,0,0,0
2942,0,0,1
173951,0,0,22
197908,0,0,31
52276,0,0,8
4917,0,0,1
39204,0,0,11
113607,0,0,14
187654,0,0,5
51563,0,0,0
2622,0,0,1
7228,0,0,2
24376,0,0,3
11140,0,0,2
7676,0,0,5
273501,0,0,9
219248,0,0,8
46577,0,0,4
4561,0,0,2
2415,0,0,1
1997,0,0,2
3952,0,0,2
114766,0,0,4
163136,0,0,2
46510,0,0,3
171708,0,0,6
250574,0,0,3
221635,0,0,1
102174,0,0,1
223072,0,0,2
73651,0,0,6
3917,0,0,6
59097,0,0,8
29963,0,0,3
78162,0,0,6
35978,0,0,4
3774,0,0,1
34,0,0,0
0,0,0,0
2267,0,0,2
70979,0,0,8
23789,0,0,3
48345,0,0,1
86599,0,0,2
23601,0,0,0
3550,0,0,1
3393,0,0,1
79984,0,0,2
45123,0,0,1
6222,0,0,0
104832,0,0,3
79040,0,0,5
15848,0,0,2
380,0,0,0
21055,0,0,0
34668,0,0,1
55585,0,0,3
41977,0,0,5
73744,0,0,8
21742,0,0,2
64738,0,0,7
22057,0,0,6
105192,0,0,3
63255,0,0,2
11665,0,0,2
54965,0,0,1
192266,0,0,7
63704,0,0,4
4149,0,0,2
140788,0,0,6
50308,0,0,12
368209,0,0,17
266007,0,0,8
116655,0,0,2
94169,0,0,3
23838,0,0,1
0,0,0,0
2203,0,0,0
737,0,0,0
2354,0,0,1
2992,0,0,1
737,0,0,0
2203,0,0,0
737,0,0,0
2267,0,0,0
2963,0,0,1
737,0,0,0
63597,0,0,10
28542,0,0,5
4626,0,0,1
3006,0,0,1
760,0,0,0
0,0,0,0
2267,0,0,1
4251,0,0,2
1170,0,0,0
2203,0,0,0
1318,0,0,1
1328,0,0,1
3866,0,0,2
1232,0,0,0
21,0,0,0
2203,0,0,0
2942,0,0,1
737,0,0,0
0,0,0,0
2267,0,0,0
2963,0,0,1
3006,0,0,1
760,0,0,0
0,0,0,0
2203,0,0,0
3006,0,0,1
3221,0,0,3
112444,0,0,3
37405,0,0,0
0,0,0,0
2306,0,0,1
5309,0,0,2
1782,0,0,1
23017,0,0,6
10251,0,0,3
4409,0,0,2
5389,0,0,2
5608,0,0,2
3424,0,0,2
2865,0,0,1
4741,0,0,1
3610,0,0,2
3028,0,0,1
760,0,0,0
0,0,0,0
3426,0,0,1
1406,0,0,0
2354,0,0,0
3156,0,0,1
932,0,0,0
2246,0,0,0
737,0,0,0
0,0,0,0
2203,0,0,0
2942,0,0,1
3006,0,0,1
760,0,0,0
0,0,0,0
0,0,0,0
2203,0,0,0
5145,0,0,1
1475,0,0,0
0,0,0,0
0,0,0,0
6739,0,0,2
2258,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4471,0,0,1
1714,0,0,2
2340,0,0,1
760,0,0,0
0,0,0,0
4471,0,0,1
3702,0,0,1
737,0,0,0
0,0,0,0
0,0,0,0
2267,0,0,0
760,0,0,1
2306,0,0,1
3041,0,0,1
2963,0,0,1
737,0,0,0
3337,0,0,1
2252,0,0,1
380,0,0,0
2203,0,0,0
737,0,0,0
0,0,0,0
4407,0,0,1
1475,0,0,0
2203,0,0,0
737,0,0,0
0,0,0,0
0,0,0,0
2203,0,0,0
5209,0,0,1
1711,0,0,1
1205,0,0,1
96834,0,0,1
220156,0,0,1
67749,0,0,7
51478,0,0,5
114365,0,0,1
171136,0,0,5
51818,0,0,7
3406,0,0,2
531,0,0,0
213,0,0,0
71,0,0,0
7531,0,0,2
2523,0,0,0
3819,0,0,0
6343,442,0,2
2475,148,0,1
14151,0,0,5
10029,0,0,3
2015,0,0,1
2275,0,0,1
737,0,0,0
2267,0,0,0
760,0,0,0
0,0,0,0
2267,0,0,0
3028,0,0,1
823,0,0,1
86,0,0,0
2225,0,0,0
737,0,0,0
2306,0,0,1
773,0,0,0
0,0,0,0
2203,0,0,0
737,0,0,0
2203,0,0,0
338437,0,0,1
214310,0,0,2
82154,0,0,1
61431,0,0,1
19702,0,0,1
18550,0,0,9
471803,0,0,11
249088,0,0,10
34623,0,0,4
1241,0,0,1
2291,0,0,1
760,0,0,0
277,0,0,2
63898,0,0,7
25737,0,0,4
74795,0,0,11
208009,0,0,8
421965,0,0,11
126989,0,0,9
9726,0,0,8
11700,0,0,2
3061,0,0,0
0,0,0,0
4565,0,0,1
19906,0,0,1
91604,0,0,2
43865,0,0,1
7372,0,0,1
5050,0,0,1
5295,0,0,2
1441,0,0,1
43152,0,0,3
28606,0,0,2
10015,0,0,2
1765,0,0,0
8814,0,0,1
9500,0,0,2
15286,0,0,2
28240,0,0,2
7992,0,0,0
22718,0,0,1
9816,0,0,1
737,0,0,0
27060,0,0,0
57457,0,0,1
46356,0,0,1
32754,0,0,2
7591,0,0,0
0,0,0,0
87601,0,0,2
85198,0,0,5
102697,0,0,5
88491,0,0,3
32207,0,0,1
52507,0,0,1
65772,0,0,2
54416,0,0,5
61062,0,0,4
87093,0,0,7
91382,0,0,9
105011,0,0,6
40785,0,0,3
