IngressBytes,InRxmitBytes,InCongestionBytes,Connections
0,0,0,0
53,0,0,0
2179,0,0,2
83,0,0,0
9,0,0,0
395,0,0,2
862,0,0,1
925,0,0,0
83,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7,0,0,0
290,0,0,0
31,0,0,0
1293,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
6329,0,0,0
267422,0,0,1
407867,0,0,1
290,0,0,0
0,0,0,0
32,0,0,0
1325,0,0,1
2581,0,0,0
104973,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
167,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,0,0,0
643,0,0,1
464,0,0,1
253,0,0,0
2879,0,0,2
126863,0,0,2
546359,0,0,1
454990,0,0,1
457927,0,0,1
397952,0,0,1
395405,0,0,1
405854,0,0,2
395170,0,0,3
394509,0,0,2
255163,0,0,2
313424,0,0,1
0,0,0,0
8,0,0,0
335,0,0,1
83,0,0,0
0,0,0,0
1205,0,0,0
57552,0,0,1
355946,0,0,1
393973,0,0,1
388197,0,0,1
402016,0,0,1
389607,0,0,2
406895,0,1032,3
841702,0,46606,4
678565,0,188211,5
493603,0,0,3
651886,0,0,2
517887,0,0,1
387070,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
83,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
7992,0,0,0
330686,0,0,2
366656,0,0,1
7,0,0,0
290,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
214,0,0,1
292,0,0,1
99,0,0,0
619,0,0,0
0,0,0,0
7,0,0,0
301,0,0,1
417,0,0,0
8,0,0,0
352,0,0,1
7056,0,0,1
268031,0,0,1
391804,0,0,1
363357,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
81,0,0,0
3331,0,0,0
0,0,0,0
21,0,0,0
879,0,0,2
693,0,0,1
0,0,0,0
5,0,0,0
9691,0,0,1
387156,0,0,1
58370,0,0,0
0,0,0,0
0,0,0,0
926,0,0,0
38813,0,0,3
64619,0,0,2
782598,0,0,2
1405342,0,0,1
1206648,0,0,1
1540849,0,0,1
1414427,0,0,1
1517660,0,0,1
488437,0,0,0
28,14,0,0
1198,584,0,1
6850,0,0,1
246897,0,0,2
167030,0,0,1
0,0,0,0
5,0,0,0
277,0,0,1
2862,0,0,1
302,0,0,1
0,0,0,0
0,0,0,0
2,0,0,0
83,0,0,0
7,0,0,0
298,0,0,1
1008,0,0,1
29201,0,0,2
8677,0,0,2
328750,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
209866,0,0,1
34164,0,0,0
0,0,0,0
193894,0,0,1
32572,0,0,1
164,0,0,0
0,0,0,0
0,0,0,0
147,0,0,0
24,0,0,1
73,0,0,0
68026,0,0,0
393283,0,0,1
62220,0,0,0
0,0,0,0
635,0,0,0
1021,0,0,2
421749,0,0,2
978123,0,0,1
1191759,0,0,1
1132664,0,0,1
1227595,0,0,1
1139432,0,0,1
1343511,0,0,1
874494,0,0,1
111092,0,0,1
102,0,0,1
12,0,0,0
0,0,0,0
665,0,0,0
108,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45834,0,0,0
533027,0,0,1
85557,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
247,0,0,0
214,0,0,1
881,0,0,1
138,0,0,0
0,0,0,0
1109,0,0,0
180,0,0,0
111534,0,0,2
520108,0,0,3
602480,0,0,1
451622,0,0,1
59793,0,0,1
12,0,0,0
0,0,0,0
0,0,0,0
964,0,0,0
231,0,0,1
492,0,0,1
226,0,0,1
24,0,0,0
173,0,0,0
373233,0,0,1
60754,0,0,0
355,0,0,0
30369,0,0,1
5693,0,0,1
270247,0,0,2
44128,0,0,2
540426,0,0,2
747066,0,0,1
757791,0,0,1
891802,0,0,1
834879,0,0,2
1090606,0,171368,3
866006,0,27897,3
851439,0,0,1
847202,0,0,3
1343786,0,98615,2
699346,0,16052,2
81373,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30925,0,0,1
5034,0,0,0
361,0,0,0
58,0,0,0
841,0,0,1
137,0,0,0
0,0,0,0
0,0,0,0
347,0,0,1
56,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
566,0,0,0
339,0,0,1
265852,0,0,1
43775,0,0,1
297927,0,0,1
152241,0,0,1
17359,0,0,1
1499,0,0,1
685,0,0,1
823,0,0,1
196,0,0,1
86,0,0,1
12,0,0,0
247,0,0,1
114,0,0,0
12,0,0,0
0,0,0,0
168792,0,0,0
352478,0,0,1
807645,0,94840,2
123361,0,15438,1
797,0,0,1
116,0,0,0
0,0,0,0
442,0,0,0
663,0,0,0
324570,0,0,0
305988,0,0,1
41368,0,0,1
338519,0,0,3
1167636,0,395114,4
1233806,0,64320,2
1168210,0,0,2
1214133,0,0,1
1001887,0,0,1
1076405,0,0,1
1150031,0,0,1
350569,0,0,1
30653,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2512,0,0,2
901,0,0,1
154,0,0,1
12,0,0,0
0,0,0,0
1572,0,0,0
330,0,0,1
965,0,0,1
155,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2853,0,0,0
464,0,0,0
0,0,0,0
73,0,0,0
12,0,0,0
0,0,0,0
139160,0,0,0
22653,0,0,0
0,0,0,0
247,0,0,0
336,0,0,1
25231,0,0,1
4321,0,0,1
29272,0,0,1
5203,0,0,1
72,0,0,0
356,0,0,0
58,0,0,0
0,0,0,0
844,0,0,1
560,208,0,1
2563,33,0,1
1028,0,0,1
471,0,0,1
627,0,0,1
168958,0,0,1
358863,0,0,3
882198,0,0,3
1138030,0,0,2
823527,0,0,2
1190118,0,0,2
1169143,0,0,1
1177903,0,0,1
1168305,0,0,1
773575,0,0,2
755461,0,0,2
579420,0,0,2
77612,0,0,2
331,0,0,1
331,0,0,0
48,0,0,0
0,0,0,0
0,0,0,0
73,0,0,0
43390,0,0,1
396063,0,0,1
381610,0,0,1
51813,0,0,0
0,0,0,0
29357,0,0,0
35664,0,0,1
5146,0,0,1
193,0,0,1
102,0,0,1
12,0,0,0
0,0,0,0
0,0,0,0
73,0,0,0
259,0,0,1
40,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3437,0,0,0
297424,0,0,1
307560,0,0,2
278028,0,0,2
38464,0,0,0
159,0,0,0
24,0,0,0
0,0,0,0
0,0,0,0
767,0,0,0
208570,0,0,1
34106,0,0,1
28,0,0,0
0,0,0,0
73,0,0,0
12,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
73,0,0,0
12,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
55411,0,0,0
58619,0,0,1
8569,0,0,1
235,0,0,2
116524,0,0,2
245673,0,0,2
148371,0,0,2
301419,0,0,2
335739,0,0,2
161977,0,0,2
597626,0,0,2
433899,0,0,1
333506,0,0,1
329627,0,0,1
383374,0,0,1
386081,0,0,1
335179,0,0,1
274839,0,0,1
125857,0,0,1
14418,0,0,0
368,0,0,0
9279,0,0,1
337490,0,0,2
393572,0,0,2
338329,0,0,1
329222,0,0,1
329446,0,0,1
535041,0,0,3
713699,0,0,4
1336095,0,701730,5
663527,0,194208,3
400410,0,13018,1
386487,0,0,1
307126,0,0,1
386161,0,0,2
56593,0,0,1
143,0,0,0
12,0,0,0
111070,0,0,1
312888,0,0,1
47991,0,0,0
0,0,0,0
247,0,0,1
329889,0,0,1
104594,0,0,1
8285,0,0,0
0,0,0,0
27999,0,0,0
9350,0,0,1
928,0,0,1
172,0,0,0
24798,0,0,2
283921,0,0,3
1058540,0,0,3
212261,0,0,2
7957,0,0,1
188,0,0,1
271,0,0,1
111147,0,0,1
229586,0,0,1
34603,0,0,1
714,0,0,1
111,0,0,0
0,0,0,0
73,0,0,0
86,0,0,0
58201,0,0,0
411744,0,0,1
657005,0,0,1
96366,0,0,1
12,0,0,0
0,0,0,0
565,0,0,0
92,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21328,0,0,1
643921,0,0,2
511119,0,0,2
504420,0,0,2
459799,0,0,2
841521,0,0,2
606539,0,0,3
441114,0,0,1
643345,0,0,1
472203,0,0,1
451042,0,0,1
604083,0,0,1
467892,0,0,1
471955,0,0,1
673704,0,0,1
612936,0,0,1
472094,0,0,1
342972,0,0,2
45539,0,0,0
0,0,0,0
442,0,0,0
516,0,0,0
72,0,0,0
73,0,0,0
12,0,0,0
647,0,0,0
590,0,0,3
281985,0,0,2
442970,0,0,2
64640,0,0,0
3777,0,0,0
614,0,0,0
557,0,0,0
90,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
173,0,0,0
28,0,0,0
0,0,0,0
0,0,0,0
247,0,0,1
40,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
665,0,0,0
182,0,0,0
12,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
173,0,0,0
28,0,0,0
0,0,0,0
0,0,0,0
411,0,0,0
141,0,0,1
349,0,0,1
54,0,0,0
0,0,0,0
12602,0,0,0
457726,0,0,1
457308,0,0,2
62635,0,0,2
104531,0,0,3
765519,0,0,3
912253,0,0,2
865627,0,0,2
1006994,0,0,2
899684,0,0,2
859670,0,0,1
1217842,0,0,1
769909,0,0,1
753049,0,0,1
250726,0,0,1
42078,0,0,1
3112,0,0,1
12,0,0,0
0,0,0,0
421,0,0,1
142,0,0,1
947,0,0,1
817,0,0,0
404,0,0,0
48,0,0,0
0,0,0,0
0,0,0,0
247,0,0,0
326279,0,0,1
129008,0,0,1
12529,0,0,1
55761,0,0,1
180295,0,0,1
303702,0,0,1
340040,0,0,1
926329,0,0,2
1384866,0,131738,2
1439556,0,772263,2
1284922,0,122226,2
915178,0,0,2
1021146,0,0,1
930494,0,0,1
864627,0,0,1
909961,0,0,1
230267,0,0,1
73020,0,0,3
59739,0,0,1
8228,0,0,0
0,0,0,0
565,0,0,1
339,0,0,1
692935,0,0,1
157143,0,0,1
7293,0,0,0
12,0,0,0
0,0,0,0
2070,0,0,16
285966,0,0,6
1063561,0,0,2
1297130,0,0,1
1215105,0,0,1
1174154,0,0,1
1376156,0,0,2
1319489,0,0,3
1079817,0,0,2
478022,0,0,1
54609,0,0,1
402,0,0,2
413,0,0,1
178,0,0,1
19,0,0,0
0,0,0,0
247,0,0,0
386956,0,0,1
258111,0,0,1
746409,0,193458,2
116832,0,31492,2
80,0,0,0
247,0,0,0
40,0,0,0
73,0,0,0
4017,0,0,1
384225,0,0,1
62798,0,0,1
57,0,0,0
247,0,0,0
40,0,0,0
0,0,0,0
173,0,0,0
102,0,0,1
12,0,0,0
0,0,0,0
173,0,0,0
28,0,0,0
0,0,0,0
173,0,0,0
28,0,0,0
0,0,0,0
3876,0,0,1
96048,0,0,1
15533,0,0,0
1186,516,0,1
1337,84,0,2
491822,0,0,1
80033,0,0,0
4986,0,0,0
53377,0,0,13
62266,0,0,30
896883,0,0,29
1182119,0,0,8
1275774,0,0,1
1167866,0,0,1
1291977,0,0,1
1144635,0,0,1
1119635,0,0,1
327886,0,0,1
27849,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
395,0,0,1
249047,0,0,2
41641,0,0,2
1463,0,0,2
323185,0,0,2
1134580,0,0,3
283761,0,0,1
17519,0,0,0
147,0,0,0
24,0,0,0
0,0,0,0
73,0,0,0
12,0,0,0
73,0,0,0
86,0,0,1
888,0,0,1
142,0,0,0
0,0,0,0
0,0,0,0
567,0,0,0
658,0,0,1
92,0,0,0
31874,0,0,0
5706,0,0,1
1193,0,0,0
180,0,0,0
0,0,0,0
0,0,0,0
23738,0,0,0
3863,0,0,0
73,0,0,1
209155,0,0,2
958581,0,0,2
1428283,0,0,1
1418259,0,84885,2
1570671,0,1329604,3
1257244,0,224170,4
1400013,0,1623,1
816360,0,0,1
100252,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
247,0,0,1
159,0,0,1
19,0,0,0
247,0,0,0
583,0,0,1
88,0,0,0
797,0,0,0
377,0,0,1
114,0,0,1
12,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
73,0,0,0
159,0,0,1
111242,0,0,1
236074,0,0,2
35557,0,0,1
6354,0,0,1
567641,0,0,2
92533,0,0,1
29713,0,0,1
4829,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
173,0,0,0
240315,0,0,1
63834,0,0,1
4023,0,0,0
817,0,0,1
361,0,0,2
368445,0,0,2
1159566,0,0,2
1312725,0,0,1
1486401,0,0,1
1482337,0,0,1
1471550,0,0,2
153282,0,0,5
231282,0,0,5
281214,0,0,7
230379,0,0,8
114574,0,0,11
181836,0,0,18
38393,0,0,9
86874,0,0,11
149137,0,0,13
21274,0,0,2
3980,0,0,1
1123,0,0,1
156,0,0,1
34154,0,0,6
5146,0,0,0
71969,0,0,6
87361,0,0,8
11608,0,0,1
11,0,0,0
0,0,0,0
0,0,0,0
119,0,0,1
18,0,0,0
0,0,0,0
0,0,0,0
3872,0,0,0
583,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3872,0,0,0
583,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
373,0,0,0
4766,0,0,3
1499,0,0,1
153017,0,0,4
63607,0,0,4
13064,0,0,1
4920,0,0,1
583,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
119,0,0,0
18,0,0,0
65095,0,0,5
9812,0,0,0
0,0,0,0
0,0,0,0
3872,0,0,0
2149,0,0,1
123314,0,0,1
20164,0,0,4
242,0,0,0
3872,0,0,0
583,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1240,517,0,0
683841,77,493995,3
1300869,0,695562,5
1471823,0,829336,3
759683,0,110906,3
85176,0,0,0
0,0,0,0
16236,0,0,0
6319,0,0,1
4579,0,0,3
10394,0,0,3
1475,0,0,0
119,0,0,0
18,0,0,0
0,0,0,0
792114,0,0,2
1104843,0,0,1
165418,0,0,1
2542,0,0,0
3797,0,0,0
4503,0,0,1
592,0,0,0
0,0,0,0
0,0,0,0
298,0,0,0
3917,0,0,0
733,0,0,1
22,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
298,0,0,14
916508,0,473233,103
1433384,0,1366568,112
1558463,0,1558463,135
1383073,609965,1383073,130
1578873,794048,1578873,118
1478815,261647,1119884,92
1283163,60352,136974,75
1465125,19263,781418,64
1419592,2066,117796,55
1380523,2631,0,40
1530680,396,0,32
1227439,0,0,17
914504,0,0,11
481693,0,0,11
394421,0,0,6
99048,0,0,1
16510,0,0,1
1399,0,0,0
0,0,0,0
5113,0,0,0
770,0,0,1
0,0,0,0
0,0,0,0
24646,0,0,7
151015,0,0,15
113029,0,0,17
108083,0,0,16
94977,0,0,10
95886,0,0,12
131825,0,0,15
56397,0,0,11
144144,0,0,16
190278,0,0,19
76013,0,0,6
26671,0,0,5
157205,0,0,17
146821,0,0,17
92396,0,0,13
86901,0,0,14
134646,0,0,11
24368,0,0,5
58849,0,0,8
90327,0,0,7
69019,0,0,7
43912,0,0,9
76231,0,0,9
31277,0,0,3
3103,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3797,0,0,0
572,0,0,0
6360,4445,0,5
31979,860,0,6
299447,219,0,7
346388,28,0,8
309189,0,0,8
276879,0,0,7
115314,0,0,6
44840,0,0,5
5922,0,0,0
146,0,0,0
0,0,0,0
0,0,0,0
2741,0,0,0
7805,0,0,1
6015,510,0,2
18646,77,0,7
68180,0,0,8
24554,0,0,3
3185,0,0,1
5438,0,0,8
253192,0,0,27
56929,0,0,7
3967,0,0,1
1615,0,0,4
110677,0,0,15
80726,0,0,9
13486,0,0,3
3263,0,0,2
20725,0,0,7
64537,0,0,7
14110,0,0,3
4407,0,0,2
4306,0,0,2
75419,0,0,8
26525,0,0,3
12591,0,0,2
6096,0,0,2
57349,0,0,2
176964,0,0,2
48016,0,0,2
4083,0,0,1
310678,0,0,1
426243,0,0,1
57197,0,0,0
0,0,0,0
98071,0,0,12
326323,0,0,12
59576,0,0,4
2273,0,0,1
56,0,0,0
0,0,0,0
250,0,0,0
43806,0,0,7
76701,0,0,3
116072,0,0,9
296959,0,0,17
230864,0,0,4
33076,0,0,5
9747,0,0,4
4243,0,0,1
434,0,0,0
0,0,0,0
0,0,0,0
5288,0,0,1
91609,0,0,1
103660,0,0,1
192630,0,0,1
83937,0,0,1
92488,0,0,14
20027,0,0,5
1112,0,0,0
250,0,0,0
37,0,0,0
0,0,0,0
3872,0,0,0
583,0,0,0
0,0,0,0
119,0,0,1
18,0,0,0
1315,0,0,0
373,0,0,1
90441,0,0,1
109335,0,0,1
24076,0,0,6
1704,0,0,1
10329,0,0,3
35729,0,0,4
53683,0,0,4
102384,0,0,7
33231,0,0,2
14391,0,0,2
11816,0,0,1
1681,0,0,1
24,0,0,0
0,0,0,0
149,0,0,5
64989,0,0,8
9793,0,0,1
0,0,0,0
74,0,0,1
58385,0,0,7
11564,0,0,4
4587,0,0,3
179681,0,0,2
220162,0,0,2
31957,0,0,6
3865,0,0,1
6781,0,0,1
3454,0,0,2
2844,0,0,2
2613,0,0,1
2355,0,0,1
2322,0,0,1
2546,0,0,1
146184,0,0,3
767360,0,0,4
233585,0,0,2
182105,0,0,2
326308,0,0,5
814353,0,0,6
1192899,0,280405,5
389608,0,42270,4
225415,0,0,3
32497,0,0,3
3168,0,0,3
842,0,0,2
2085,0,0,1
427997,0,74,37
1235494,0,618959,51
1446599,0,446113,47
820567,0,80859,21
346369,0,4171,14
402413,0,0,11
122437,0,0,5
33792,0,0,8
18660,0,0,8
115139,0,0,9
89722,0,0,16
197496,0,0,17
102582,0,0,29
396460,0,0,34
138727,0,0,18
293070,0,0,31
249837,0,0,35
144439,0,0,1
19,0,0,0
233,0,0,0
359,0,0,1
161437,0,0,1
232140,0,0,3
359453,0,0,2
101953,0,0,1
3510,0,0,0
0,0,0,0
0,0,0,0
529,0,0,1
472,0,0,2
226,0,0,1
39,0,0,0
203760,0,0,2
431416,0,0,2
197783,0,0,1
28303,0,0,1
20136,0,0,1
6263,0,0,1
479,0,0,1
163,0,0,1
19,0,0,0
0,0,0,0
66,0,0,0
149694,0,0,1
343759,0,0,1
88469,0,0,0
448,0,0,1
132,0,0,0
0,0,0,0
158,0,0,0
363262,0,0,1
107428,0,0,2
243407,0,0,3
73003,0,0,6
2323,0,0,26
468072,0,0,34
1217284,0,22148,16
1295951,0,442722,6
1359828,0,128820,3
1267886,0,0,30
615258,0,0,37
543732,0,0,33
1099260,0,0,16
786078,0,0,5
148986,0,0,3
1430,0,0,1
313,0,0,0
0,0,0,0
265,0,0,0
211,0,0,1
84911,0,0,3
25919,0,0,2
252,0,0,0
0,0,0,0
66,0,0,0
19,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
564,0,0,0
166,0,0,0
158,0,0,0
46,0,0,0
89015,0,0,1
338240,0,0,1
92130,0,0,0
330,0,0,0
3094,0,0,1
1375,0,0,1
277,0,0,1
39,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
150420,0,0,0
145630,0,0,1
130066,0,0,1
30381,0,0,1
459,0,0,1
66,0,0,0
0,0,0,0
0,0,0,0
157914,0,0,1
594862,0,0,3
982861,0,0,2
908741,0,0,1
816056,0,0,1
746920,0,0,1
747005,0,0,1
768452,0,0,1
732566,0,0,1
757828,0,0,1
1072717,0,0,2
684400,0,0,2
123851,0,0,0
0,0,0,0
927,0,0,9
7944,0,0,35
2423,0,0,10
109662,0,0,1
134140,0,0,2
151606,0,0,3
36071,0,0,1
51,0,0,0
199,0,0,1
58,0,0,0
224,0,0,0
253036,0,0,1
535337,0,0,1
198786,0,0,1
18531,0,0,0
0,0,0,0
89719,0,0,0
424188,0,0,1
347368,0,0,1
67902,0,0,0
658,0,0,1
194,0,0,1
0,0,0,0
158,0,0,0
113,0,0,1
2675,0,0,1
784,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
264,0,0,0
144,0,0,1
19,0,0,0
158,0,0,0
46,0,0,0
66,0,0,0
19,0,0,0
66,0,0,0
19,0,0,0
23420,0,0,0
7115,0,0,2
65624,0,0,3
647391,0,0,3
1362829,0,0,1
1079009,0,0,1
608481,0,0,1
712685,0,0,1
822753,0,0,1
887318,0,0,1
901981,0,0,1
919742,0,0,1
467591,0,0,1
78571,0,0,2
2807,0,0,1
2779,0,0,1
2572,0,0,1
1170,0,0,1
253148,0,0,1
351136,0,0,1
81638,0,0,0
1195,0,0,0
2411,0,0,1
3064,0,0,1
2584,0,0,1
2765,0,0,1
354130,0,0,2
203767,0,0,2
31008,0,0,2
3013,0,0,1
2936,0,0,1
2970,0,0,1
2875,0,0,1
2638,0,0,1
2871,0,0,1
306308,0,0,2
92456,0,0,1
2705,0,0,1
2732,0,0,1
1424,0,0,1
235,0,0,0
0,0,0,0
0,0,0,0
224,0,0,0
132,0,0,1
820,0,0,1
277890,0,0,1
82978,0,0,3
355,0,0,1
19,0,0,0
0,0,0,0
49741,0,0,0
124482,0,0,2
735627,0,239378,2
1187591,0,335860,2
1331928,0,87198,3
1338837,0,11576,2
1276302,0,2643,3
1274581,0,421789,3
1300693,0,124569,2
617676,0,0,1
94569,0,0,1
46,0,0,1
0,0,0,0
0,0,0,0
422,0,0,1
199157,0,0,2
199792,0,0,1
41712,0,0,1
19,0,0,0
0,0,0,0
0,0,0,0
154234,0,0,1
46103,0,0,1
229,0,0,1
19,0,0,0
158,0,0,0
296690,0,0,1
87609,0,0,0
0,0,0,0
0,0,0,0
607,0,0,2
179,0,0,0
0,0,0,0
66,0,0,0
86,0,0,0
177,0,0,0
113,0,0,0
672565,0,0,0
198627,0,0,0
0,0,0,0
907,0,0,1
151632,0,0,1
409467,0,0,1
107886,0,0,1
151943,0,0,1
530238,0,0,1
143349,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
158,0,0,0
46,0,0,1
66,0,0,0
158,0,0,1
65244,0,0,2
326381,0,0,2
567867,0,0,1
1068484,0,0,1
1340494,0,0,1
1377597,0,0,1
1392589,0,0,1
1175317,0,0,1
914490,0,0,2
196004,0,0,1
191,0,0,0
224,0,0,0
66,0,0,0
0,0,0,0
0,0,0,0
66,0,0,0
151542,0,0,0
351642,0,0,1
90636,0,0,0
0,0,0,0
66,0,0,0
1015,0,0,1
294,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
379,185,0,0
624,54,0,1
2930,0,0,2
953,0,0,1
39,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
463,0,0,1
136,0,0,0
0,0,0,0
224,0,0,0
117406,0,0,1
34787,0,0,1
636,0,0,0
176,0,0,0
0,0,0,0
2966,0,0,1
379042,0,0,2
727726,0,0,2
182163,0,0,1
66,0,0,0
0,0,0,0
467,0,0,1
20058,0,0,2
544843,0,0,2
1173079,0,433527,2
1401504,0,777863,3
1439303,0,1305742,4
1324726,0,986391,4
1311437,0,194165,3
1166679,0,0,1
1199414,0,0,1
459985,0,0,1
53771,0,0,1
291,0,0,1
291,0,0,1
132,0,0,1
19,0,0,0
873,0,0,1
258,0,0,1
224,0,0,1
360960,0,0,1
106651,0,0,1
19,0,0,0
0,0,0,0
0,0,0,0
158,0,0,0
238384,0,0,1
325713,0,0,1
131948,0,0,1
66440,0,0,1
64656,0,0,1
14756,0,0,0
0,0,0,1
51083,0,0,2
163653,0,0,3
61371,0,0,2
105048,0,0,2
171192,0,0,2
43281,0,0,2
49859,0,0,1
14600,0,0,0
2271,0,0,0
48141,0,0,1
101579,0,0,1
25925,0,0,1
152,0,0,1
50642,0,0,3
15476,0,0,0
99639,0,0,1
72447,0,0,1
12718,0,0,0
1168,0,0,0
48984,0,0,1
14364,0,0,0
50359,0,0,1
26471,0,0,2
644629,0,109404,2
1178279,0,614335,2
1277054,0,518010,2
1260246,0,102221,2
1231394,0,0,3
1162102,0,356765,2
1244182,0,105365,2
734036,0,0,2
131582,0,0,1
53282,0,0,1
535952,0,0,2
551514,0,0,3
165330,0,0,3
16002,0,0,3
272944,0,0,2
80446,0,0,0
49741,0,0,0
14690,0,0,0
49741,0,0,0
15088,0,0,1
2892,0,0,2
48356,0,0,2
63913,0,0,2
14729,0,0,0
1168,0,0,0
49181,0,0,1
15658,0,0,2
50104,0,0,3
14756,0,0,1
49985,0,0,1
409772,0,0,2
273007,0,0,2
47078,0,0,2
50008,0,0,1
14823,0,0,1
49779,0,0,1
14690,0,0,0
150658,0,0,2
288755,0,0,2
119609,0,0,1
16289,0,0,1
49775,0,0,2
66725,0,0,3
15489,0,0,1
34203,0,0,1
12697,0,0,2
48305,0,0,2
63780,0,0,1
14848,0,0,1
53146,0,0,1
433252,0,0,1
173329,0,0,1
14973,0,0,2
118377,0,0,3
778865,0,0,3
1079070,0,0,1
1260069,0,0,1
1281647,0,0,2
1186390,0,0,1
1189120,0,0,1
1260561,0,0,4
982300,0,0,3
507442,0,0,3
299524,0,0,2
108358,0,0,1
63435,0,0,1
14690,0,0,0
49741,0,0,0
64432,0,0,1
14848,0,0,1
49788,0,0,1
17119,0,0,2
43778,0,0,1
12717,0,0,0
49807,0,0,1
15333,0,0,1
4793,0,0,1
1361,0,0,0
23482,0,0,0
68188,0,0,1
52398,0,0,1
74271,0,0,1
68908,0,0,1
380490,0,0,2
411789,0,0,2
139615,0,0,2
339831,0,0,2
149127,0,0,2
114218,0,0,3
326137,0,0,2
187895,0,0,2
81596,0,0,1
162314,0,0,1
216468,0,0,1
51246,0,0,1
1614,0,0,1
465,0,0,0
0,0,0,0
0,0,0,0
66,0,0,0
19,0,0,0
737,0,0,1
217,0,0,0
291,0,0,1
128598,0,0,2
927117,0,0,2
1381134,0,0,1
1172083,0,0,1
836478,0,0,1
741751,0,0,2
533517,0,0,22
718974,0,0,38
822006,0,0,12
632516,0,0,2
608361,0,0,2
457471,0,0,2
93457,0,0,0
770,0,0,2
1754,0,0,1
450,0,0,0
265,0,0,0
78,0,0,0
158,0,0,0
46,0,0,0
0,0,0,0
49966,0,0,0
509804,0,0,1
422322,0,0,1
81772,0,0,1
311857,0,0,1
92083,0,0,0
459,0,0,0
135,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
245544,0,0,1
208632,0,0,2
394629,0,0,2
104676,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38941,0,0,0
97018,0,0,1
25323,0,0,0
244,0,0,0
302645,0,0,1
228717,0,0,1
41156,0,0,0
158,0,0,0
113,0,0,1
27346,0,0,1
193704,0,0,1
54824,0,0,0
158,0,0,0
113,0,0,1
100676,0,0,1
876157,0,0,2
1299028,0,0,1
1343633,0,0,2
1239319,0,0,1
783672,0,0,1
658009,0,0,1
661225,0,0,1
960261,0,0,1
442454,0,0,1
60083,0,0,1
196150,0,0,1
259912,0,0,2
351340,0,0,1
295310,0,0,1
61772,0,0,0
490,0,0,1
675,0,0,1
156,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
799,0,0,0
615,185,0,1
178,54,0,1
2666,0,0,1
980,0,0,1
58,0,0,0
0,0,0,0
0,0,0,0
104,0,0,0
102103,0,0,2
69852,185,0,2
11951,54,0,2
293988,0,0,2
87496,0,0,1
718,0,0,1
218,0,0,0
86,0,0,0
126,0,0,1
31,0,0,0
382,0,0,1
